2024-02-08 22:52:34, 39.0524176914304, 46.80520205749509, 3.341917065297137, 29.92057395991084, 60.332854584005624, 8.401881374433295
2024-03-28 21:47:40, 13.084623325619049, 16.71357261606055, 0.6701621475897576, 14.620424975521338, 23.26135424597276, 6.7099850777485175
2024-03-03 00:47:40, 10.55212150804665, 21.37988405617945, 3.733314776880687, 22.640355135602825, 25.631033600876048, 8.222499962265834
2024-02-14 16:47:40, 7.043550832760983, 15.259270714175756, 1.6765439497994674, 19.822654502274542, 21.163940350468025, 8.03826708595879
2024-02-20 04:52:34, 43.59946445946296, 45.237769766605616, 2.4516252491875266, 23.571805517848624, 52.787471262410435, 8.220990453470632
2024-01-12 07:52:34, 13.471926988554834, 48.963421921788274, 4.292224382489995, 41.851308968388594, 55.85802515748905, 6.7041462242733205
2024-02-06 23:52:34, 9.17901840979477, 37.94982313088745, 0.24371114762778198, 65.31171551450011, 72.6920521402906, 5.282016964052735
2024-01-17 20:52:34, 32.674833702948376, 43.07833466465661, 3.7973399135764603, 53.016298676177215, 56.45662044347846, 8.502930440729315
2024-02-16 13:52:34, 38.99463210317913, 41.51895625103404, 3.109561023209597, 42.378925882704564, 42.80601907325459, 8.680652499477434
2024-01-12 05:52:34, 33.53214966072431, 35.10086410428291, 2.3442486480387688, 36.40865670729275, 50.659512632215645, 8.29827705094498
2024-03-16 21:52:34, 7.556532202393909, 30.30711587239753, 3.197097143156296, 31.592567525610995, 45.80812164305602, 9.88980942132808
2024-01-10 18:52:34, 37.15040576511639, 57.031199882611666, 4.304169356042745, 30.018567691316015, 53.89239533099079, 8.948818697819197
2024-04-02 08:47:40, 14.73194302895179, 17.017045220618083, 4.9445334529555875, 19.188559947508203, 23.34875813063504, 9.773739602214729
2024-04-02 05:52:34, 25.537358317713966, 38.33906697131475, 3.8585738345592473, 7.160909822400924, 49.7212800828052, 6.019279146504849
2024-01-19 20:52:34, 43.85773925481721, 50.49632787241797, 1.4137943964118402, 41.359495654051706, 79.987206239074, 9.684797977859253
2024-01-27 18:47:40, 19.954007704693506, 24.93495421836516, 4.215472734709696, 16.36161824225723, 29.044752445167305, 6.5967691285639924
2024-03-15 05:47:40, 5.162747886826905, 20.428362670919412, 4.591701835340897, 8.539649617107083, 29.055815533286328, 8.07658917995699
2024-01-12 13:47:40, 13.79899346662486, 22.378493589729963, 4.806528361695861, 14.448167082971905, 26.061488430565383, 9.94455291066137
2024-03-16 02:52:34, 43.36062803490351, 47.14604959521264, 4.475685283995573, 28.04041919640361, 78.51535956637834, 6.954465385718928
2024-03-26 01:47:40, 14.214253632948042, 18.501463705643935, 1.2704588995932604, 12.91579661317859, 15.672786188027017, 9.947477038394723
2024-03-25 05:52:34, 22.99525962184552, 32.37204483043209, 2.3263710385508576, 19.595448984081766, 70.1735464422752, 8.904203296657478
2024-03-25 00:47:40, 12.982719690893957, 22.689997507529522, 4.672627227755747, 19.09837855497009, 20.939448421262306, 6.919581076778985
2024-02-29 23:47:40, 14.018292786153246, 22.290423315049644, 2.7991239674228114, 12.077015121549236, 16.97057270121527, 5.7306758960879325
2024-02-05 04:52:34, 42.98369273614632, 54.28878263335143, 0.5889210981946674, 10.994973506132194, 70.52525452156505, 6.1899489832138395
2024-01-28 18:47:40, 8.21964596213133, 24.027277898639937, 1.4751312382977406, 23.31549383415779, 24.872397083402326, 8.91170947076066
2024-01-26 16:52:34, 10.739385594624235, 57.36321023341756, 1.1353480280844723, 18.605242599082704, 46.91475131939761, 6.988762727506217
2024-03-13 23:47:40, 9.718638882567625, 17.68605242826353, 2.798493743306473, 26.076022709787793, 29.551460073354807, 5.811578205436147
2024-01-24 02:47:40, 6.509612956582897, 21.748684035444718, 1.8069639411823788, 13.256479490323223, 24.7250829224632, 7.61604937904347
2024-02-23 15:52:34, 29.8323639848038, 35.087128137544816, 4.1760733763490725, 48.51498889443984, 78.5619564950212, 6.269763990439177
2024-02-15 05:52:34, 33.66541167238551, 41.71473634896934, 4.1496193990174435, 33.57806205793025, 72.3680221589062, 9.323153376017224
2024-02-25 06:47:40, 21.94524620495533, 22.543502435219768, 0.6301604461257618, 20.915111438952955, 25.287411218166824, 9.463663188537932
2024-03-11 01:52:34, 33.263634649865715, 44.83867033623454, 1.981980088503622, 18.833471989009528, 65.8515140798338, 9.976776537507263
2024-03-03 13:47:40, 2.4500651581942687, 22.63250184151157, 0.5719424486242812, 13.176412584743987, 24.160106381646287, 8.881878128471445
2024-01-29 16:47:40, 19.86436887225869, 20.13023343784141, 1.1487557585802708, 7.491636695802082, 22.417601033958473, 7.144500601853857
2024-03-12 16:47:40, 16.120880060725945, 17.893609641648986, 2.20884368881401, 10.849016256150172, 19.9222067715326, 9.874387852659279
2024-02-23 09:52:34, 32.08743399203605, 47.02469142674808, 3.0308152738872876, 60.24116266784015, 74.31191800238058, 6.386732152547308
2024-01-28 09:52:34, 34.64795366226661, 42.0669428124754, 0.4922981997281902, 48.67825943320651, 62.277669771659035, 6.9630725669213405
2024-02-14 15:47:40, 22.729979688221185, 22.944296320003538, 2.3175267904667165, 29.761658954954694, 29.976272330464944, 7.113027455679689
2024-02-10 04:52:34, 14.645724437706669, 59.71206247467994, 0.5483444483497959, 25.590980029350646, 58.22465085485254, 5.465951526175919
2024-01-28 13:47:40, 16.4731685108474, 24.981369245905768, 1.3549964132284427, 6.3774639184841195, 20.540045924614382, 6.222998593586968
2024-01-18 12:47:40, 6.734059938517317, 18.261342860789227, 0.2628785137102322, 11.915705697113923, 26.664067159253047, 7.630805947201833
2024-01-31 16:47:40, 6.8253848810950615, 22.821248067695738, 0.11484080135393789, 5.829930883016754, 17.799420282782982, 5.267630690822093
2024-03-12 05:47:40, 3.9641541927816717, 16.070251924497356, 2.8973617295281318, 16.547612986367355, 22.160322703829653, 5.933929383898674
2024-03-05 04:52:34, 11.442442866019396, 39.41135121151484, 1.1074543746324734, 41.5595708579928, 50.15202295003319, 5.85208612335398
2024-03-14 15:47:40, 15.703087322199398, 24.59301559340934, 1.23678395353321, 11.997486095002813, 17.723076294981535, 9.528634451196355
2024-03-08 14:47:40, 15.088103563683537, 24.663093765836805, 1.8202131270702107, 13.01955722475394, 15.69092611770525, 5.934228560091771
2024-01-23 06:52:34, 23.01924058559089, 31.26014138619743, 2.3061672739555688, 59.5689363070249, 75.45204616391757, 7.767893165831306
2024-02-29 18:52:34, 35.02719254745056, 39.130284892183354, 3.773325673408044, 52.24362926517673, 52.63015102759022, 5.276794756882483
2024-03-15 08:47:40, 17.2212022242423, 21.371269775841732, 4.372229613784865, 9.958456545509785, 25.057593311375275, 6.615120758786977
2024-03-26 23:52:34, 5.9357346565660585, 55.843721498678846, 1.5762440401164703, 48.17343658507947, 57.77547462203968, 8.331531607677157
2024-02-11 01:47:40, 7.828847312414923, 23.737779229610954, 0.7921949809966374, 17.58936369874501, 21.838210494747095, 7.728267913260094
2024-04-01 20:52:34, 34.576833868496344, 36.337794023698045, 4.198387953177135, 57.89070194348452, 78.53521303173385, 6.273586909936155
2024-03-21 07:47:40, 4.621158623487657, 23.821148100259748, 1.3494960126883297, 20.21875909921585, 23.000400968860397, 8.93573866259677
2024-02-14 07:52:34, 12.207008913980621, 52.17356051321038, 2.5089078556194107, 46.236648069186366, 62.02747776418993, 9.828814488273776
2024-01-27 23:47:40, 15.192274497623774, 21.4532915581498, 2.22777762680842, 25.633038161672935, 26.997117022989478, 9.249143917169473
2024-01-26 17:52:34, 6.658532193000969, 50.292720396330495, 1.9816559910541494, 61.30924644848986, 75.97987654591552, 5.3512909211610244
2024-03-09 02:47:40, 8.989286116028065, 20.631007667483175, 4.9785934292211325, 13.909167868350945, 17.625021994209, 7.084397757811221
2024-02-09 01:52:34, 17.35850608919252, 55.36955946935676, 1.363844095575088, 61.59262947410599, 78.9496024382977, 6.022730135250075
2024-03-13 18:52:34, 30.651373901488707, 48.09679714753126, 4.740959691005421, 24.048841888455744, 47.08185774254843, 5.077531658925703
2024-03-28 05:47:40, 6.286861368362018, 15.361664691568649, 1.1304670673653647, 17.041008576859817, 17.85049600030093, 9.44855580725557
2024-03-18 01:52:34, 47.90844277606516, 49.81317150143317, 1.2727988480850192, 23.486813011611655, 38.287225060917024, 8.541758884850433
2024-03-11 09:47:40, 22.17358685004083, 23.79125364407718, 4.349759379950431, 14.202079225206019, 15.182645874146237, 6.518616905865459
2024-02-04 11:47:40, 7.95667548517733, 16.34731583609737, 1.7032647663074492, 19.671695387925364, 29.87677243177812, 8.466725144150718
2024-01-12 15:52:34, 10.10147771188089, 51.11460468186127, 4.311546994843958, 25.730100729359403, 41.39689443317501, 7.375915881377928
2024-03-18 00:52:34, 5.210559584685283, 43.84628615143855, 2.513318652833637, 17.627980577485978, 44.18443846888992, 8.925187205489319
2024-01-10 07:52:34, 14.847118012015489, 41.06119639391713, 4.933222483627054, 50.72655667326961, 67.21199403865157, 5.18443222010511
2024-01-19 21:47:40, 14.901918802976846, 16.109568893800315, 0.7920196017478492, 9.840482858326885, 18.990413686010477, 9.571060871455998
2024-01-17 19:47:40, 16.189663237880946, 16.27508957681546, 1.4565148858553358, 21.091007886095483, 21.369039188217897, 9.916495137398083
2024-02-25 16:47:40, 18.55587336540722, 22.85198244593778, 2.263870673986077, 10.816841729331204, 24.236651461320204, 7.33015095482682
2024-01-17 04:47:40, 12.006954189368066, 17.024892560284297, 4.657877605592697, 13.377179298842805, 15.782835035627253, 9.844401869499322
2024-01-14 11:47:40, 8.981899338213594, 19.79859873650566, 1.3438280023970113, 22.912865978690824, 28.642887782647158, 9.731774322170054
2024-03-31 16:52:34, 12.098214950354174, 47.63445503807233, 1.898408861436637, 53.226018732913154, 66.84915215755342, 6.459442230312203
2024-03-15 08:52:34, 4.5543434844440664, 49.375487283883444, 3.6051148349787576, 44.106385257127386, 71.90213199286816, 5.4287205903466855
2024-03-31 20:52:34, 5.555484029167875, 46.999502890083875, 1.7811717978353663, 15.6359427151299, 50.52981259723448, 5.990388816977025
2024-01-08 21:52:34, 8.76408938718666, 31.693888763765166, 2.441621913925294, 24.89770655966853, 65.02367222845245, 6.763263452135731
2024-02-27 21:47:40, 18.398848309673426, 20.53166245852102, 4.096584883850149, 11.731845860716366, 26.562359128790483, 9.660253478889697
2024-02-19 04:52:34, 27.08187283583708, 38.88463964080003, 3.2915584965251625, 12.429323473126894, 55.31406149850203, 9.202367737496903
2024-03-18 03:47:40, 22.356135796286935, 24.131262664178454, 4.352081182267703, 5.299414324158643, 19.342856304678968, 5.0770115003469645
2024-03-16 05:47:40, 4.287325982484853, 18.726508221640092, 3.337235174679603, 22.985717253230355, 23.860292488896427, 5.218648822328722
2024-02-02 03:47:40, 12.652169057766002, 20.05491566328489, 4.99639282029961, 10.016886212893018, 15.143231771975415, 9.561048621506497
2024-02-29 08:52:34, 33.406264147880464, 38.782759270784766, 1.8665782772922794, 26.601913999995297, 38.64110066655445, 9.189088811953246
2024-03-15 17:47:40, 6.520894645025082, 18.43224027358163, 3.696817745503198, 12.966018301688228, 17.253889188213186, 6.807502482469451
2024-01-24 23:52:34, 25.66981723854988, 36.82311210933581, 3.013129083005655, 38.87789637606521, 77.33030795794502, 7.15556079950186
2024-02-29 21:52:34, 7.591232133197266, 40.38900173932524, 0.6530888668564576, 19.44199977284813, 64.410578422079, 5.826095091500103
2024-02-28 03:47:40, 8.87486934405566, 18.461953473961245, 3.5236874663733024, 14.060360131462009, 15.854032847090322, 5.775939310160606
2024-02-02 04:52:34, 51.25973896476243, 54.757708916929715, 2.3773414653547156, 14.369306936830991, 59.493761394593506, 7.394373009773302
2024-03-05 11:47:40, 23.33102651603221, 23.385648164233334, 4.843994666976681, 16.207596673190068, 22.31099511082716, 8.51078684542297
2024-03-31 07:47:40, 15.3918800945726, 23.77404140211703, 1.6516185097098806, 20.35136126632687, 28.191182723831517, 6.837858304228872
2024-02-06 07:52:34, 48.89501313044158, 52.46439013624442, 4.10283819417918, 74.18070782104711, 77.94990742252597, 9.51841593762678
2024-01-15 09:52:34, 14.938173965154784, 34.13069994897305, 2.270026714879912, 31.142317902712968, 49.638922143701365, 5.020003125921496
2024-03-30 05:47:40, 16.69651291035987, 20.26613821441014, 4.968275804958996, 15.424352342418539, 18.0863226619861, 7.772612044513609
2024-04-02 22:52:34, 33.24962785958282, 57.771022000740444, 1.9235251029545704, 29.122343421652243, 39.76825869445019, 6.470655938468919
2024-02-01 12:52:34, 42.09569969368929, 45.26708123407872, 1.8522992245330006, 20.960355926120616, 72.12136778579475, 7.601989137387863
2024-02-15 09:47:40, 17.621743559080166, 22.105821902437786, 4.2113967044828025, 18.36575208010881, 22.81513855976616, 9.878213507733768
2024-01-27 15:47:40, 6.1236553443415715, 17.977541836408253, 1.014746653104235, 20.189483194835933, 20.97464955978151, 8.699343998144823
2024-03-23 22:52:34, 30.994341865401722, 33.802658745632236, 1.3325584986085612, 10.102399108385363, 66.40576774258848, 6.075275416757602
2024-02-07 13:52:34, 36.57497986768391, 37.70416399172223, 4.731113919959429, 42.75935913583788, 44.79312339554288, 8.620390242658294
2024-02-02 23:47:40, 3.385420546669103, 21.1079296842871, 0.8776506077134636, 11.242775907030307, 16.417783726841773, 8.895674503505106
2024-02-25 13:47:40, 16.84505606014692, 23.70239095560604, 1.205399065117986, 23.51415399687441, 29.340653040358273, 8.946493734716796
2024-03-21 14:47:40, 22.56376782505478, 24.266206743016845, 3.0357151340323747, 13.323827631958714, 17.369175769346185, 7.697982537096104
2024-02-05 03:47:40, 21.40340661248426, 24.04410830309107, 2.2713428568278804, 10.267741359293248, 18.99267548646702, 7.513382973563323
2024-02-06 18:47:40, 12.663649543220831, 21.556841157945833, 3.1496130209544755, 22.94632637172461, 26.28968925687827, 6.0792629765568496
2024-02-11 05:47:40, 8.938335034110002, 16.221467653073926, 3.1575329830964285, 17.600220224222664, 20.370768635776034, 6.309446982418824
2024-04-04 22:47:40, 18.07154381630123, 18.177163563705513, 4.323558500982439, 17.841302249472175, 18.950083040474933, 8.789327676654652
2024-01-20 03:47:40, 6.131078337602959, 17.935836264087346, 0.22116763400994144, 13.683750794202147, 24.347016116230122, 9.347186837590016
2024-03-05 19:47:40, 18.01803634079424, 19.56943640937476, 1.5039687650755293, 8.447408002548034, 23.999654876359088, 7.7246163659091405
2024-02-12 20:47:40, 11.556991480593593, 18.327456106370484, 0.21131561786136482, 21.73444391268394, 28.303247371855015, 5.590384926129129
2024-02-28 01:52:34, 29.941421269327357, 46.893323739472734, 4.068170828493634, 11.156926854808853, 51.7411257093205, 8.624612323195228
2024-03-30 18:52:34, 31.927552793258563, 42.36962595775694, 2.2547339599826532, 34.576996476604855, 46.81034322876762, 9.980167711134184
2024-02-14 05:52:34, 31.415189013088668, 40.36515809540556, 3.566252357743695, 60.40941393551431, 71.29909830221858, 7.932732396585013
2024-02-13 16:47:40, 10.893465024058784, 18.761892883097865, 3.7025771720419915, 18.861872287897732, 20.251523601899777, 8.12083321209252
2024-02-19 19:47:40, 11.44579961585837, 16.09573239370163, 0.5981296679860328, 10.21932254674358, 21.22820708676299, 9.548147208572825
2024-03-07 07:52:34, 24.28592668182292, 51.789699921436224, 4.205707830388855, 9.895058653512969, 63.337242453080805, 6.3392525555726555
2024-01-18 05:47:40, 10.518175104473288, 21.37514762939951, 4.973915659609349, 9.64145954831409, 20.488181958365043, 7.6198506266088835
2024-01-14 23:47:40, 20.681668197886, 23.441997548629168, 4.065919532185382, 13.923977331887961, 24.498989279885954, 7.6897913314418
2024-03-24 19:52:34, 27.640089360757464, 35.835826735242044, 4.021024684462036, 35.89853178069482, 66.1448605835991, 8.819784553117685
2024-03-30 01:47:40, 1.7162413087863535, 22.28904299152821, 0.7658808844872814, 10.230435589080669, 29.516860511963934, 8.80370877210496
2024-01-10 03:52:34, 10.303601522215802, 31.039909491649276, 2.285399975789574, 8.942969636090627, 45.297789265143955, 8.154175901336403
2024-02-29 06:47:40, 9.28612459704911, 15.811592052969592, 0.18519006552407574, 24.37047509828506, 27.05528734051364, 9.44045929010909
2024-02-19 01:47:40, 12.757991633585121, 20.223823995099526, 0.48808074752295016, 21.48563501995016, 23.49538118327049, 8.507159138590925
2024-02-04 14:47:40, 19.704747911691797, 20.690271907887617, 3.8223053111041154, 27.417955581414116, 28.422058855955207, 7.395012348392644
2024-02-14 08:47:40, 16.666420031569626, 20.572162851660018, 3.6081555709214945, 16.542550782157992, 19.23877789487291, 5.356497689533964
2024-03-05 23:47:40, 17.103487672617447, 22.875322495622694, 1.4353134892609158, 16.106923179883793, 18.166700505392296, 9.124694971161668
2024-03-02 10:52:34, 48.557666503535096, 53.84407321332691, 1.1039612426283152, 60.426893611770105, 60.49892446076753, 8.317864532507008
2024-03-15 19:47:40, 10.881394117972514, 18.850351395385736, 1.7642508470277993, 9.962401306203724, 20.87487423596708, 8.021725306371913
2024-02-11 05:52:34, 13.965405693733349, 30.26345758043787, 0.796869734438337, 45.81088044113923, 73.64402086521727, 6.097971268958744
2024-03-05 09:47:40, 16.71795387967224, 23.153879479921205, 4.957715535581567, 10.229611892140229, 20.41745952034394, 5.080573891058657
2024-03-01 04:52:34, 24.42201744616425, 44.57467942390414, 4.633831932488426, 30.373360802098805, 50.23210594309665, 7.142220821777052
2024-01-24 06:52:34, 12.512342730186244, 50.932307358246064, 2.6108272603133544, 19.698026190019377, 64.41466741565617, 9.918143508211209
2024-01-18 03:47:40, 13.713691047027503, 17.232860703141746, 4.872897671352214, 12.556074716550178, 29.29794368749218, 9.256679820827141
2024-03-04 19:47:40, 11.412900009785178, 20.671466093150695, 0.3681220794729284, 22.973847376724322, 28.417866656718346, 9.482406436490011
2024-03-28 02:52:34, 35.82193636325983, 47.005690596316676, 3.7532463452517493, 39.47293564565714, 42.23841925782065, 6.296002956629416
2024-02-28 15:47:40, 3.575549167958104, 16.95364450529039, 3.160170034539421, 19.571339809437386, 28.764659418740496, 7.672771292344793
2024-02-24 03:47:40, 17.09018501606332, 18.509845850721387, 0.34619555473580865, 8.527934269556665, 20.502625707450356, 7.281404195429074
2024-02-10 02:47:40, 7.513777583890094, 17.646174029883827, 3.3638882929845426, 20.37370474514416, 22.942569434753466, 9.335816995534865
2024-04-03 23:47:40, 9.000037911349208, 19.88697193998651, 1.963263463390117, 8.881844925299978, 28.262891985263387, 8.625106194492403
2024-03-14 22:52:34, 20.342364327919448, 42.89665345180151, 4.534444672375551, 32.33650006872829, 53.00719879823448, 7.9654856132042635
2024-02-22 17:47:40, 20.95107074075553, 23.325161909654803, 2.943904222661125, 22.167908439936973, 23.966898885116798, 9.974041820484771
2024-03-14 17:47:40, 13.5456298657095, 18.75944584161294, 0.5065301456328077, 9.7683935500977, 21.954952977907293, 7.862229741718762
2024-03-11 02:47:40, 6.423421788710238, 18.007827634853296, 0.8503095958930778, 6.692702892017199, 22.472916927189978, 5.410753953558901
2024-01-23 16:47:40, 8.43124144652949, 17.720782803382193, 1.6751003835273757, 13.1666044652455, 29.25607285324247, 9.717578135767553
2024-03-21 18:47:40, 2.173382645859631, 15.177886977298005, 0.3502286074754779, 12.918286829556695, 21.80646400947743, 5.48389147904973
2024-01-29 08:52:34, 10.04915154118246, 30.226578880999657, 3.4865884859777596, 47.677263387582485, 49.48398090331922, 6.847869480026192
2024-01-18 14:47:40, 7.88351231579251, 17.36077051502329, 0.894894866365635, 13.742567883473235, 23.2048533948006, 5.478944432963394
2024-01-08 17:52:34, 18.135370551866437, 38.939351680406766, 4.2432884984193135, 18.547584790158314, 63.09861613188754, 8.268206571436334
2024-03-22 03:47:40, 14.117821983096846, 23.057810559397673, 3.3024164790606347, 13.03682620644748, 15.976933151069547, 9.449942428812466
2024-03-19 07:52:34, 24.989693125721175, 39.560665870451196, 4.186757033922229, 24.222455893870816, 39.85372222671139, 6.512304492850461
2024-03-28 10:47:40, 11.47565803292154, 18.96048625927778, 2.5784655311659335, 21.278193263732895, 22.789639617294007, 8.692864246087955
2024-03-24 04:47:40, 15.916533194230272, 18.58528974570731, 2.0265182981651435, 15.20071855541385, 17.891167153842247, 5.020293266374936
2024-04-03 14:52:34, 32.85628621826271, 54.94624166817765, 4.2534306832443995, 56.51883260910426, 58.89369790455499, 9.955013519926936
2024-01-19 05:47:40, 16.131204639315364, 24.11017869857964, 0.6898997726186789, 12.561302196708489, 15.599249262766772, 7.184768339171551
2024-02-17 18:52:34, 30.88767644019906, 44.99189755944448, 4.607262423757584, 59.88918636409112, 73.83844848496372, 8.0204422247342
2024-03-13 15:52:34, 10.95436229867734, 38.28805688566012, 2.1092544741942008, 34.8897579406472, 41.214048484056164, 5.5246993349452165
2024-02-26 22:47:40, 6.908861583617167, 15.389627520778573, 0.8744132400753509, 10.244623064412561, 17.207290368445204, 5.444018028950233
2024-03-07 09:52:34, 12.66687229759264, 40.886853362912056, 4.503616626167104, 25.482459494744973, 46.584186708263665, 6.527780802173114
2024-02-18 07:52:34, 28.266187322315307, 31.30663233645784, 1.367336325105392, 56.336550410163056, 65.37524677454839, 8.497175682864402
2024-02-13 22:47:40, 3.0399251884919662, 21.334432826504106, 2.3805948236207137, 23.79444527518411, 24.10090358612342, 7.498843027417907
2024-03-30 13:52:34, 27.73998761058522, 40.675250169042116, 2.0901847358853645, 28.631245238022778, 36.7159140588743, 7.69098829950828
2024-02-06 12:52:34, 38.35622456438223, 44.66344030986716, 3.463489311754125, 60.14347594176235, 74.2016399082791, 7.981458892898797
2024-01-11 22:47:40, 12.380437253899132, 24.2907400695177, 2.929852313312531, 17.301479260488254, 29.142573209692465, 6.866731684862481
2024-03-13 17:47:40, 3.7793815236875874, 23.434211621827515, 2.42248900622645, 12.593683811706747, 21.213108318585373, 9.911143248009223
2024-01-20 09:47:40, 20.41689400657491, 22.335589780680053, 4.705024677232669, 5.9993580273104055, 17.35911445449347, 5.677694324039024
2024-01-18 18:47:40, 15.720048196696627, 19.17346017054158, 1.7549200426906568, 20.21116324814161, 27.610451066638376, 8.138908662912476
2024-02-27 20:47:40, 13.264738977260947, 17.282871132866124, 1.929249998789111, 9.065876281381453, 18.671367981080795, 8.62386090903097
